group	tag	smolt.year	date.M	length.M	date.R	length.R	time.MR	growth	growth.rate
fall	3D9.239F869C7F	2012	8/3/2011	63	4/25/2012	110	266	47	0.176691729
fall	3D9.239F869C94	2012	8/27/2011	72	4/20/2012	100	237	28	0.11814346
fall	3D9.239F869CCA	2012	8/26/2011	68	4/3/2012	103	221	35	0.158371041
fall	3D9.239F869CCC	2012	8/18/2011	66	5/18/2012	117	274	51	0.186131387
fall	3D9.239F869D9B	2012	9/1/2011	80	4/19/2012	117	231	37	0.16017316
fall	3D9.239F869E17	2012	8/18/2011	62	4/29/2012	91	255	29	0.11372549
fall	3D9.239F869F00	2012	8/16/2011	64	5/27/2012	101	285	37	0.129824561
fall	3D9.239F869F0B	2012	8/1/2011	73	4/4/2012	111	247	38	0.153846154
fall	3D9.239F86A125	2012	8/1/2011	64	4/27/2012	93	270	29	0.107407407
fall	3D9.239F86A1F4	2012	9/2/2011	81	4/24/2012	121	235	40	0.170212766
fall	3D9.239F86A272	2012	8/5/2011	60	4/26/2012	116	265	56	0.211320755
fall	3D9.239F86A280	2012	8/27/2011	59	4/19/2012	102	236	43	0.18220339
fall	3D9.239F86A2FE	2012	8/2/2011	65	4/16/2012	105	258	40	0.15503876
fall	3D9.239F86A322	2012	8/27/2011	68	4/22/2012	107	239	39	0.163179916
fall	3D9.239F86A39E	2012	9/1/2011	71	4/26/2012	102	238	31	0.130252101
fall	3D9.239F86A45E	2012	8/1/2011	56	4/27/2012	111	270	55	0.203703704
fall	3D9.239F86A4B7	2012	8/18/2011	70	4/21/2012	104	247	34	0.137651822
fall	3D9.239F86A51D	2012	8/15/2011	71	5/23/2012	102	282	31	0.109929078
fall	3D9.239F86A5E2	2012	8/26/2011	66	4/25/2012	106	243	40	0.164609053
fall	3D9.239F86A608	2012	8/19/2011	64	5/19/2012	102	274	38	0.138686131
fall	3D9.239F86A60A	2012	8/2/2011	72	4/24/2012	103	266	31	0.116541353
fall	3D9.239F86A61D	2012	8/16/2011	62	4/20/2012	103	248	41	0.165322581
fall	3D9.239F86A63B	2012	8/5/2011	57	4/25/2012	95	264	38	0.143939394
fall	3D9.239F86A665	2012	8/27/2011	57	4/27/2012	106	244	49	0.200819672
fall	3D9.239F86A6F8	2012	8/5/2011	67	4/27/2012	95	266	28	0.105263158
fall	3D9.239F86A74B	2012	8/3/2011	56	4/18/2012	103	259	47	0.181467181
fall	3D9.239F86ABEA	2012	8/1/2011	52	4/21/2012	91	264	39	0.147727273
fall	3D9.239F86AE1F	2012	8/18/2011	58	5/12/2012	96	268	38	0.141791045
fall	3D9.239F86AE3E	2012	8/18/2011	66	4/29/2012	91	255	25	0.098039216
fall	3D9.239F86B087	2012	8/27/2011	60	4/22/2012	106	239	46	0.192468619
fall	3D9.239F86B63A	2012	8/16/2011	62	5/27/2012	93	285	31	0.10877193
fall	3D9.239F86BC9D	2012	8/3/2011	64	4/13/2012	105	254	41	0.161417323
fall	3D9.239F86BE45	2012	8/18/2011	74	4/26/2012	100	252	26	0.103174603
fall	3D9.239F86C19C	2012	8/19/2011	56	4/30/2012	89	255	33	0.129411765
fall	3D9.239F86C2B3	2012	8/27/2011	67	4/9/2012	94	226	27	0.119469027
fall	3D9.239F86C3F2	2012	8/2/2011	64	4/21/2012	113	263	49	0.186311787
fall	3D9.239F86C650	2012	8/28/2011	70	4/25/2012	104	241	34	0.141078838
fall	3D9.239F86C7C2	2012	8/26/2011	57	4/23/2012	116	241	59	0.244813278
fall	3D9.239F86C7E1	2012	8/19/2011	79	4/20/2012	93	245	14	0.057142857
fall	3D9.239F86C7EB	2012	8/27/2011	61	4/29/2012	101	246	40	0.162601626
fall	3D9.239F86C883	2012	8/2/2011	70	4/22/2012	113	264	43	0.162878788
fall	3D9.239F86C9EB	2012	8/5/2011	57	4/21/2012	90	260	33	0.126923077
fall	3D9.239F86CC0F	2012	8/16/2011	60	6/13/2012	112	302	52	0.17218543
fall	3D9.239F86CCDC	2012	8/26/2011	62	4/21/2012	91	239	29	0.121338912
fall	3D9.239F86CDA2	2012	8/18/2011	70	4/11/2012	88	237	18	0.075949367
fall	3D9.239F86CDF2	2012	8/1/2011	62	4/4/2012	96	247	34	0.137651822
fall	3D9.239F86CEC7	2012	8/19/2011	73	5/14/2012	93	269	20	0.074349442
fall	3D9.239F86CFCE	2012	9/1/2011	82	4/26/2012	108	238	26	0.109243697
fall	3D9.239F86D019	2012	8/18/2011	64	5/8/2012	93	264	29	0.109848485
fall	3D9.239F86D02E	2012	9/2/2011	71	4/21/2012	108	232	37	0.159482759
fall	3D9.239F86D067	2012	8/5/2011	62	4/27/2012	108	266	46	0.172932331
fall	3D9.239F86D069	2012	9/1/2011	91	4/13/2012	114	225	23	0.102222222
fall	3D9.239F86D0DD	2012	8/27/2011	66	4/4/2012	105	221	39	0.176470588
fall	3D9.239F86D0EE	2012	9/2/2011	74	4/27/2012	110	238	36	0.151260504
fall	3D9.239F86D0F3	2012	8/15/2011	63	5/18/2012	101	277	38	0.137184116
fall	3D9.239F86D1AF	2012	8/2/2011	61	4/26/2012	108	268	47	0.175373134
fall	3D9.239F86D241	2012	8/4/2011	78	4/12/2012	105	252	27	0.107142857
fall	3D9.239F86D29C	2012	8/18/2011	62	4/30/2012	95	256	33	0.12890625
fall	3D9.239F86D2BE	2012	8/27/2011	61	4/23/2012	102	240	41	0.170833333
fall	3D9.239F86D32E	2012	8/27/2011	60	4/18/2012	102	235	42	0.178723404
fall	3D9.239F86D348	2012	9/2/2011	74	4/25/2012	109	236	35	0.148305085
fall	3D9.239F86D416	2012	8/15/2011	58	5/11/2012	105	270	47	0.174074074
fall	3D9.239F86D451	2012	8/15/2011	60	5/18/2012	110	277	50	0.180505415
fall	3D9.239F86D4EC	2012	8/18/2011	63	4/7/2012	94	233	31	0.13304721
fall	3D9.239F86D507	2012	9/2/2011	73	4/24/2012	109	235	36	0.153191489
fall	3D9.239F86D5E2	2012	8/15/2011	65	5/16/2012	92	275	27	0.098181818
fall	3D9.239F86D6DD	2012	8/15/2011	68	5/25/2012	110	284	42	0.147887324
fall	3D9.239F86D70D	2012	8/2/2011	71	4/4/2012	105	246	34	0.138211382
fall	3D9.239F86D736	2012	8/28/2011	63	4/29/2012	97	245	34	0.13877551
fall	3D9.239F86D7A1	2012	8/3/2011	60	4/6/2012	105	247	45	0.182186235
fall	3D9.239F86D7B5	2012	8/5/2011	63	4/23/2012	113	262	50	0.190839695
fall	3D9.239F86D7C7	2012	8/15/2011	65	6/21/2012	104	311	39	0.125401929
fall	3D9.239F86D83A	2012	8/18/2011	63	4/30/2012	97	256	34	0.1328125
fall	3D9.239F86D85D	2012	9/2/2011	73	4/29/2012	106	240	33	0.1375
fall	3D9.239F86D874	2012	9/1/2011	60	4/24/2012	98	236	38	0.161016949
fall	3D9.239F86D90C	2012	8/31/2011	80	4/25/2012	106	238	26	0.109243697
fall	3D9.239F86D9A6	2012	8/1/2011	63	4/3/2012	95	246	32	0.130081301
fall	3D9.239F86D9AD	2012	8/4/2011	64	4/25/2012	106	265	42	0.158490566
fall	3D9.239F86DAD1	2012	8/4/2011	66	4/17/2012	103	257	37	0.143968872
fall	3D9.239F86DAD6	2012	8/1/2011	58	4/26/2012	94	269	36	0.133828996
fall	3D9.239F86DAD9	2012	8/19/2011	64	5/4/2012	107	259	43	0.166023166
fall	3D9.239F86DBB3	2012	8/28/2011	58	4/27/2012	92	243	34	0.139917695
fall	3D9.239F86DBBD	2012	8/5/2011	58	4/16/2012	100	255	42	0.164705882
fall	3D9.239F86DC01	2012	8/28/2011	61	6/30/2012	113	307	52	0.169381107
fall	3D9.239F86DC0A	2012	9/1/2011	78	4/25/2012	119	237	41	0.172995781
fall	3D9.239F86F543	2012	8/18/2011	62	5/21/2012	114	277	52	0.187725632
fall	3D9.239F86F5BF	2012	9/2/2011	70	4/24/2012	107	235	37	0.157446809
fall	3D9.239F86F654	2012	8/16/2011	61	6/12/2012	103	301	42	0.139534884
fall	3D9.239F86F67F	2012	8/4/2011	63	4/23/2012	102	263	39	0.148288973
fall	3D9.239F86F752	2012	9/1/2011	70	4/7/2012	90	219	20	0.091324201
fall	3D9.239F86F76F	2012	9/2/2011	68	4/28/2012	103	239	35	0.146443515
fall	3D9.239F86F778	2012	8/19/2011	58	4/28/2012	97	253	39	0.154150198
fall	3D9.239F86F7FF	2012	8/15/2011	60	4/25/2012	104	254	44	0.173228346
fall	3D9.239F86F816	2012	8/4/2011	61	4/25/2012	102	265	41	0.154716981
fall	3D9.239F86F886	2012	8/18/2011	61	4/27/2012	109	253	48	0.18972332
fall	3D9.239F86F8D0	2012	9/1/2011	66	4/27/2012	116	239	50	0.209205021
fall	3D9.239F86FA14	2012	9/1/2011	80	4/16/2012	105	228	25	0.109649123
fall	3D9.239F86FA36	2012	9/1/2011	84	4/14/2012	106	226	22	0.097345133
fall	3D9.239F86FA7C	2012	8/15/2011	59	5/3/2012	93	262	34	0.129770992
fall	3D9.239F86FB56	2012	8/19/2011	67	4/24/2012	114	249	47	0.18875502
fall	3D9.239F86FBC6	2012	8/27/2011	72	4/27/2012	102	244	30	0.12295082
fall	3D9.239F86FC82	2012	9/1/2011	74	4/20/2012	104	232	30	0.129310345
fall	3D9.239F86FCB5	2012	9/1/2011	72	4/22/2012	95	234	23	0.098290598
fall	3D9.239F86FCE1	2012	8/31/2011	75	4/26/2012	106	239	31	0.129707113
fall	3D9.239F86FD05	2012	8/15/2011	56	6/3/2012	92	293	36	0.122866894
fall	3D9.239F86FD2D	2012	8/4/2011	56	4/25/2012	93	265	37	0.139622642
fall	3D9.239F86FD46	2012	8/4/2011	72	4/21/2012	106	261	34	0.130268199
fall	3D9.239F86FDAA	2012	8/31/2011	84	4/24/2012	106	237	22	0.092827004
fall	3D9.239F86FDB3	2012	8/15/2011	55	4/21/2012	94	250	39	0.156
fall	3D9.239F86FE63	2012	8/15/2011	60	4/27/2012	98	256	38	0.1484375
fall	3D9.239F86FEEB	2012	9/1/2011	84	4/18/2012	108	230	24	0.104347826
fall	3D9.239F86FF0F	2012	8/27/2011	60	4/25/2012	106	242	46	0.190082645
fall	3D9.239F86FFCE	2012	8/27/2011	72	4/3/2012	106	220	34	0.154545455
fall	3D9.239F8700CC	2012	9/1/2011	78	4/27/2012	104	239	26	0.108786611
fall	3D9.239F870111	2012	9/1/2011	83	4/21/2012	105	233	22	0.094420601
fall	3D9.239F87034C	2012	8/3/2011	64	4/27/2012	98	268	34	0.126865672
fall	3D9.239F87042E	2012	8/16/2011	55	6/13/2012	100	302	45	0.149006623
fall	3D9.239F87062B	2012	9/2/2011	88	4/3/2012	99	214	11	0.051401869
fall	3D9.239F87072A	2012	8/19/2011	74	4/22/2012	102	247	28	0.113360324
fall	3D9.239F870D3C	2012	8/15/2011	68	4/27/2012	95	256	27	0.10546875
fall	384.1B7973B777	2013	8/24/2012	60	5/23/2013	116	272	56	0.205882353
fall	384.1B79764DFE	2013	8/23/2012	72	4/10/2013	98	230	26	0.113043478
fall	384.1B7976506E	2013	8/24/2012	57	4/14/2013	85	233	28	0.120171674
fall	384.1B797651A1	2013	7/28/2012	64	5/21/2013	103	297	39	0.131313131
fall	384.1B797651D4	2013	8/22/2012	55	5/4/2013	92	255	37	0.145098039
fall	384.1B79765241	2013	7/28/2012	61	5/16/2013	109	292	48	0.164383562
fall	384.1B79765E2A	2013	7/28/2012	70	5/20/2013	103	296	33	0.111486486
fall	384.1B79765E77	2013	8/23/2012	55	4/17/2013	97	237	42	0.17721519
fall	384.1B797660C2	2013	8/22/2012	66	5/7/2013	101	258	35	0.135658915
fall	384.1B79766435	2013	7/26/2012	59	5/16/2013	102	294	43	0.146258503
fall	384.1B79766CE5	2013	7/26/2012	NA	5/3/2013	112	281	NA	NA
fall	384.1B797676B5	2013	8/23/2012	62	4/19/2013	115	239	53	0.221757322
fall	384.1B7976A4F4	2013	7/27/2012	60	5/21/2013	113	298	53	0.177852349
fall	384.1B7976B06D	2013	7/27/2012	61	5/17/2013	96	294	35	0.119047619
fall	3D9.1C2DAC20ED	2013	7/17/2012	57	5/3/2013	108	290	51	0.175862069
fall	3D9.1C2DB3360D	2013	7/17/2012	65	5/1/2013	110	288	45	0.15625
fall	3D9.1C2DB4C68C	2013	7/20/2012	67	4/29/2013	104	283	37	0.130742049
fall	3D9.1C2DB4DB79	2013	7/30/2012	63	5/6/2013	105	280	42	0.15
fall	3D9.1C2DB5249B	2013	7/19/2012	64	4/30/2013	99	285	35	0.122807018
fall	3D9.1C2DB532EA	2013	7/23/2012	59	5/6/2013	95	287	36	0.12543554
fall	3D9.1C2DB58518	2013	7/24/2012	65	5/7/2013	109	287	44	0.153310105
fall	3D9.1C2DB5E41F	2013	7/20/2012	66	4/30/2013	103	284	37	0.13028169
fall	3D9.1C2DE70C52	2013	8/2/2012	55	5/8/2013	105	279	50	0.17921147
fall	3D9.1C2DE70C77	2013	7/24/2012	55	5/20/2013	109	300	54	0.18
fall	3D9.1C2DE71172	2013	8/8/2012	67	5/17/2013	111	282	44	0.156028369
fall	3D9.1C2DE71D0C	2013	8/4/2012	66	5/13/2013	117	282	51	0.180851064
fall	3D9.1C2DE722ED	2013	8/29/2012	71	5/6/2013	106	250	35	0.14
fall	3D9.1C2DE730E0	2013	8/2/2012	65	5/16/2013	106	287	41	0.142857143
fall	3D9.1C2DE73666	2013	8/20/2012	75	5/2/2013	114	255	39	0.152941176
fall	3D9.1C2DE73962	2013	8/20/2012	65	5/20/2013	119	273	54	0.197802198
fall	3D9.1C2DE73B74	2013	8/20/2012	72	4/11/2013	103	234	31	0.132478632
fall	3D9.1C2DE73FB3	2013	7/30/2012	62	5/10/2013	97	284	35	0.123239437
fall	3D9.1C2DE749F0	2013	8/10/2012	58	5/17/2013	100	280	42	0.15
fall	3D9.1C2DE74D58	2013	8/20/2012	69	5/8/2013	107	261	38	0.14559387
fall	3D9.1C2DE75481	2013	7/31/2012	64	4/30/2013	99	273	35	0.128205128
fall	3D9.1C2DE757F8	2013	8/20/2012	64	5/24/2013	98	277	34	0.122743682
fall	3D9.1C2DE7626A	2013	8/2/2012	61	5/8/2013	104	279	43	0.154121864
fall	3D9.1C2DE768ED	2013	8/4/2012	74	4/14/2013	94	253	20	0.079051383
fall	3D9.1C2DE76AD3	2013	8/10/2012	59	5/17/2013	101	280	42	0.15
fall	3D9.1C2DE775EC	2013	8/10/2012	58	5/20/2013	112	283	54	0.190812721
fall	3D9.1C2DE77ED1	2013	7/24/2012	58	5/10/2013	98	290	40	0.137931034
fall	3D9.1C2DE791AA	2013	8/11/2012	60	5/17/2013	95	279	35	0.125448029
fall	3D9.1C2DE798A6	2013	8/19/2012	60	5/1/2013	100	255	40	0.156862745
fall	3D9.1C2DE79A79	2013	7/28/2012	65	5/3/2013	103	279	38	0.136200717
fall	3D9.1C2DE79AF4	2013	8/23/2012	57	5/7/2013	100	257	43	0.167315175
fall	3D9.1C2DE79EE6	2013	8/19/2012	59	5/14/2013	103	268	44	0.164179104
fall	3D9.1C2DE7A18F	2013	8/4/2012	69	5/15/2013	108	284	39	0.137323944
fall	3D9.1C2DE7B4FC	2013	8/20/2012	65	5/16/2013	110	269	45	0.167286245
fall	3D9.1C2DE7B739	2013	7/24/2012	58	5/22/2013	110	302	52	0.17218543
fall	3D9.1C2DE7B83D	2013	8/11/2012	55	5/20/2013	98	282	43	0.15248227
fall	3D9.1C2DE7BE21	2013	8/10/2012	57	5/31/2013	102	294	45	0.153061224
fall	3D9.1C2DE7C7D7	2013	8/29/2012	80	5/2/2013	106	246	26	0.105691057
fall	3D9.1C2DE7C9E4	2013	8/23/2012	64	4/14/2013	89	234	25	0.106837607
fall	3D9.1C2DE7D19A	2013	8/10/2012	67	5/16/2013	101	279	34	0.121863799
fall	3D9.1C2DE7D52D	2013	8/8/2012	64	4/30/2013	107	265	43	0.162264151
fall	3D9.1C2DE7DFF5	2013	7/31/2012	55	5/6/2013	94	279	39	0.139784946
fall	3D9.1C2DE7E3F3	2013	8/2/2012	64	5/16/2013	113	287	49	0.170731707
fall	3D9.1C2DE7E50A	2013	8/10/2012	66	5/22/2013	110	285	44	0.154385965
fall	3D9.1C2DE7F15E	2013	8/4/2012	73	5/7/2013	100	276	27	0.097826087
fall	3D9.1C2DE7F23D	2013	7/19/2012	56	5/8/2013	106	293	50	0.170648464
fall	3D9.1C2DE7F251	2013	7/28/2012	65	4/18/2013	100	264	35	0.132575758
fall	3D9.1C2DE7F5D6	2013	8/7/2012	58	5/20/2013	108	286	50	0.174825175
fall	3D9.1C2DE7F752	2013	8/28/2012	65	5/6/2013	95	251	30	0.119521912
fall	3D9.1C2DE7FBD3	2013	7/28/2012	67	4/30/2013	106	276	39	0.141304348
fall	3D9.1C2DE7FD05	2013	7/23/2012	61	4/12/2013	84	263	23	0.087452471
fall	3D9.1C2DE7FDE8	2013	8/19/2012	68	5/15/2013	110	269	42	0.156133829
fall	3D9.1C2DE8021B	2013	8/20/2012	60	5/14/2013	110	267	50	0.187265918
fall	3D9.1C2DE80301	2013	8/29/2012	68	5/2/2013	106	246	38	0.154471545
fall	3D9.1C2DE809EA	2013	8/23/2012	72	4/15/2013	106	235	34	0.144680851
fall	3D9.1C2DE8114C	2013	8/20/2012	63	5/16/2013	115	269	52	0.19330855
fall	3D9.1C2DE81270	2013	8/20/2012	61	5/15/2013	107	268	46	0.171641791
fall	3D9.1C2DE81786	2013	7/30/2012	55	4/14/2013	88	258	33	0.127906977
fall	3D9.1C2DE819C1	2013	8/8/2012	74	4/14/2013	94	249	20	0.080321285
fall	3D9.1C2DE81E6B	2013	8/20/2012	64	4/30/2013	112	253	48	0.18972332
fall	3D9.1C2DE821BA	2013	8/2/2012	66	5/7/2013	98	278	32	0.115107914
fall	3D9.1C2DE82F9C	2013	8/22/2012	66	5/9/2013	108	260	42	0.161538462
fall	3D9.1C2DE83893	2013	7/19/2012	58	5/3/2013	103	288	45	0.15625
fall	3D9.1C2DE83AE2	2013	7/28/2012	64	5/22/2013	101	298	37	0.124161074
fall	3D9.1C2DE83C51	2013	8/4/2012	55	5/14/2013	115	283	60	0.212014134
fall	3D9.1C2DE842A4	2013	7/31/2012	66	5/7/2013	103	280	37	0.132142857
fall	3D9.1C2DE84347	2013	7/26/2012	65	5/20/2013	109	298	44	0.147651007
fall	3D9.1C2DE84519	2013	8/19/2012	70	5/1/2013	106	255	36	0.141176471
fall	3D9.1C2DE84692	2013	7/31/2012	59	5/17/2013	110	290	51	0.175862069
fall	3D9.1C2DE84BED	2013	8/4/2012	56	5/13/2013	104	282	48	0.170212766
fall	3D9.1C2DE84FC8	2013	8/4/2012	58	5/23/2013	113	292	55	0.188356164
fall	3D9.1C2DE85026	2013	8/11/2012	70	5/16/2013	104	278	34	0.122302158
fall	3D9.1C2DE8504C	2013	7/31/2012	56	5/7/2013	95	280	39	0.139285714
fall	3D9.1C2DE850C7	2013	8/28/2012	66	5/6/2013	100	251	34	0.135458167
fall	3D9.1C2DE85365	2013	7/30/2012	68	5/16/2013	113	290	45	0.155172414
fall	3D9.1C2DE85A8A	2013	8/20/2012	58	5/22/2013	104	275	46	0.167272727
fall	3D9.1C2DE85ACE	2013	7/23/2012	56	4/30/2013	110	281	54	0.192170819
fall	3D9.1C2DE85F62	2013	8/4/2012	65	5/14/2013	118	283	53	0.187279152
fall	3D9.1C2DE86AAE	2013	8/8/2012	59	5/22/2013	113	287	54	0.18815331
fall	3D9.1C2DE86E59	2013	8/20/2012	67	5/13/2013	105	266	38	0.142857143
fall	3D9.1C2DE87963	2013	8/28/2012	57	5/13/2013	101	258	44	0.170542636
fall	3D9.1C2DE87C4C	2013	8/8/2012	60	5/20/2013	100	285	40	0.140350877
fall	3D9.1C2DE881A7	2013	8/29/2012	66	5/4/2013	101	248	35	0.141129032
fall	3D9.1C2DE883E4	2013	8/4/2012	56	5/16/2013	101	285	45	0.157894737
fall	3D9.1C2DE88441	2013	8/28/2012	70	5/1/2013	107	246	37	0.150406504
fall	3D9.1C2DE886CB	2013	8/8/2012	66	5/20/2013	116	285	50	0.175438596
fall	3D9.1C2DE88B3B	2013	8/28/2012	71	4/14/2013	94	229	23	0.100436681
fall	3D9.1C2DE895D7	2013	8/24/2012	74	4/30/2013	115	249	41	0.164658635
fall	3D9.1C2DE8A4AB	2013	8/4/2012	65	5/16/2013	103	285	38	0.133333333
fall	3D9.1C2DE8A67D	2013	7/27/2012	66	4/15/2013	106	262	40	0.152671756
fall	3D9.1C2DE8ABA6	2013	8/4/2012	56	5/13/2013	104	282	48	0.170212766
fall	3D9.1C2DE8AC9F	2013	8/29/2012	66	5/10/2013	108	254	42	0.165354331
fall	3D9.1C2DE8AF5F	2013	8/23/2012	61	4/19/2013	106	239	45	0.188284519
fall	3D9.1C2DE8AF93	2013	8/4/2012	79	4/14/2013	107	253	28	0.110671937
fall	3D9.1C2DE8B153	2013	8/4/2012	81	4/18/2013	97	257	16	0.062256809
fall	3D9.1C2DE8B1D2	2013	7/30/2012	59	5/22/2013	90	296	31	0.10472973
fall	3D9.1C2DE8B774	2013	8/10/2012	67	5/1/2013	108	264	41	0.15530303
fall	3D9.1C2DE8B9C4	2013	8/8/2012	62	4/15/2013	94	250	32	0.128
fall	3D9.1C2DE8BB76	2013	8/4/2012	64	5/13/2013	113	282	49	0.173758865
fall	3D9.1C2DE8BF12	2013	7/31/2012	63	5/9/2013	100	282	37	0.131205674
fall	3D9.1C2DE8C18D	2013	7/19/2012	61	5/21/2013	98	306	37	0.120915033
fall	3D9.1C2DE8C340	2013	7/27/2012	66	5/16/2013	115	293	49	0.167235495
fall	3D9.1C2DE8CBA9	2013	7/26/2012	76	4/19/2013	110	267	34	0.127340824
fall	3D9.1C2DE8CE88	2013	7/31/2012	59	5/10/2013	97	283	38	0.134275618
fall	3D9.1C2DE8D0BB	2013	7/26/2012	63	5/20/2013	98	298	35	0.117449664
fall	3D9.1C2DE8D39F	2013	8/29/2012	68	4/19/2013	105	233	37	0.158798283
fall	3D9.1C2DE8D765	2013	8/28/2012	64	5/3/2013	101	248	37	0.149193548
fall	3D9.1C2DE8DE38	2013	8/28/2012	66	5/13/2013	107	258	41	0.158914729
fall	3D9.1C2DE8EE8F	2013	8/2/2012	55	5/8/2013	110	279	55	0.197132616
fall	3D9.1C2DE8F4E2	2013	8/4/2012	56	5/13/2013	102	282	46	0.163120567
fall	3D9.1C2DE8F6AF	2013	7/30/2012	62	5/21/2013	101	295	39	0.13220339
fall	3D9.1C2DE90325	2013	8/23/2012	70	4/19/2013	118	239	48	0.20083682
fall	3D9.1C2DE91F97	2013	8/2/2012	58	5/10/2013	105	281	47	0.167259786
fall	3D9.1C2DE92B9C	2013	8/29/2012	61	4/17/2013	99	231	38	0.164502165
fall	3D9.1C2DE93249	2013	8/24/2012	74	4/19/2013	112	238	38	0.159663866
fall	3D9.1C2DE93318	2013	8/11/2012	70	5/20/2013	106	282	36	0.127659574
fall	3D9.1C2DE93F27	2013	7/18/2012	59	4/30/2013	105	286	46	0.160839161
fall	3D9.1C2DE94D0E	2013	8/2/2012	70	5/6/2013	98	277	28	0.101083032
fall	3D9.1C2DE95FF5	2013	8/29/2012	68	4/14/2013	98	228	30	0.131578947
fall	3D9.1C2DE97015	2013	8/10/2012	60	5/16/2013	100	279	40	0.143369176
fall	3D9.1C2DE9D8BE	2013	7/30/2012	63	5/6/2013	90	280	27	0.096428571
fall	3D9.1C2DE9E530	2013	8/11/2012	59	5/16/2013	96	278	37	0.133093525
fall	3D9.1C2DE9E53D	2013	7/18/2012	61	5/21/2013	101	307	40	0.13029316
LGR	3D9.1BF26EF881	2008	4/24/2008	111	5/16/2008	133	22	22	1
LGR	3D9.1C2C37EDEF	2008	4/17/2008	114	5/14/2008	127	27	13	0.48
LGR	3D9.1C2C3AB9A7	2008	4/9/2008	106	5/13/2008	125	34	19	0.56
LGR	3D9.1C2C3AE469	2008	4/17/2008	106	5/15/2008	119	28	13	0.46
LGR	3D9.1C2C3AE774	2008	4/17/2008	113	5/14/2008	125	27	12	0.44
LGR	3D9.1C2C3AE9CD	2008	4/10/2008	114	5/15/2008	130	35	16	0.46
LGR	3D9.1C2C3AF206	2008	5/3/2008	106	5/16/2008	107	13	1	0.08
LGR	3D9.1C2C3AF523	2008	5/2/2008	115	5/16/2008	123	14	8	0.57
LGR	3D9.1C2C3B12B5	2008	5/2/2008	103	5/28/2008	122	26	19	0.73
LGR	3D9.1C2C3B29CD	2008	5/1/2008	125	5/16/2008	128	15	3	0.2
LGR	3D9.1C2C3B2CC3	2008	4/17/2008	109	5/20/2008	127	33	18	0.55
LGR	3D9.1C2C3B3DBF	2008	4/10/2008	104	5/14/2008	122	34	18	0.53
LGR	3D9.1C2C3B42FE	2008	4/17/2008	120	5/16/2008	131	29	11	0.38
LGR	3D9.1C2C3B594D	2008	4/23/2008	115	5/16/2008	125	23	10	0.43
LGR	3D9.1C2C3B9788	2008	6/6/2008	100	7/2/2008	108	26	8	0.31
LGR	3D9.1C2C3BE123	2008	5/2/2008	113	5/15/2008	115	13	2	0.15
LGR	3D9.1C2C3BE5DA	2008	4/9/2008	112	5/16/2008	132	37	20	0.54
LGR	3D9.1C2C3BE6CC	2008	4/17/2008	115	5/19/2008	125	32	10	0.31
LGR	3D9.1C2C3C3313	2008	4/24/2008	122	5/15/2008	132	21	10	0.48
LGR	3D9.1C2C3C3A0D	2008	4/17/2008	112	5/9/2008	122	22	10	0.45
LGR	3D9.1C2C3C8072	2008	4/17/2008	123	5/16/2008	128	29	5	0.17
LGR	3D9.1C2C3C90DE	2008	4/17/2008	115	5/9/2008	124	22	9	0.41
LGR	3D9.1C2C3C921E	2008	4/10/2008	99	5/21/2008	121	41	22	0.54
LGR	3D9.1C2C3DE13B	2008	6/6/2008	110	7/2/2008	122	26	12	0.46
LGR	3D9.1C2C3E1A48	2008	6/6/2008	103	7/1/2008	117	25	14	0.56
LGR	3D9.1C2C3E5C51	2008	6/7/2008	103	7/2/2008	123	25	20	0.8
LGR	3D9.1C2C3EE118	2008	6/6/2008	93	7/2/2008	106	26	13	0.5
LGR	3D9.1C2C3F8159	2008	6/6/2008	88	7/2/2008	111	26	23	0.88
LGR	3D9.1C2C4023AB	2008	6/4/2008	117	7/2/2008	136	28	19	0.68
LGR	3D9.1C2C870E83	2008	5/3/2008	112	5/19/2008	122	16	10	0.63
LGR	3D9.1C2C8718BA	2008	5/2/2008	108	5/19/2008	118	17	10	0.59
LGR	3D9.1C2C8727E8	2008	5/1/2008	109	5/14/2008	111	13	2	0.15
LGR	3D9.1C2C872CEF	2008	5/1/2008	116	5/19/2008	126	18	10	0.56
LGR	3D9.1C2C873072	2008	5/3/2008	110	5/19/2008	120	16	10	0.63
LGR	3D9.1C2C873224	2008	5/3/2008	119	5/19/2008	122	16	3	0.19
LGR	3D9.1C2C876982	2008	5/1/2008	120	5/13/2008	121	12	1	0.08
LGR	3D9.1C2C876C41	2008	5/2/2008	107	5/20/2008	113	18	6	0.33
LGR	3D9.1C2C877268	2008	5/2/2008	115	5/22/2008	124	20	9	0.45
LGR	3D9.1C2C877785	2008	5/30/2008	113	7/2/2008	127	33	14	0.42
LGR	3D9.1C2C87939F	2008	5/8/2008	114	5/22/2008	118	14	4	0.29
LGR	3D9.1C2C87C550	2008	5/21/2008	122	5/30/2008	125	9	3	0.33
LGR	3D9.1C2C87CA80	2008	5/2/2008	110	5/19/2008	115	17	5	0.29
LGR	3D9.1C2C8E16BC	2008	5/2/2008	120	5/19/2008	131	17	11	0.65
LGR	3D9.1C2C8E4D6C	2008	5/3/2008	98	5/20/2008	104	17	6	0.35
LGR	3D9.1C2C8E5490	2008	5/2/2008	120	5/20/2008	125	18	5	0.28
