tag	age	year	LGR.smolt.date	LGR.smolt.day	route	rear.type	length	LGR.adult.date	BON.adult.date	LGR.flow	LGR.temp	CUI	CUMCUI	NPGO	ONI	PNI	PDO	SST.buoy29	press.buoy29
3D9.1BF22E20B1	3	2006	4/26/2006	26	I	W	102	5/12/2009	5/1/2009	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF22E2C23	2	2006	4/26/2006	26	I	W	114	6/14/2008	5/31/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF22E4FC2	2	2006	4/26/2006	26	I	W	113	6/20/2008	6/4/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF22E5147	2	2006	4/26/2006	26	I	W	121	NA	5/13/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF22E5C9D	2	2006	4/26/2006	26	I	W	107	NA	4/22/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF0F3C1E1	1	2006	4/26/2006	26	T	W	168	NA	7/29/2007	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF0F436EF	3	2006	4/26/2006	26	T	W	125	NA	5/25/2009	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF0F44AE6	3	2006	4/26/2006	26	T	W	107	6/6/2009	5/25/2009	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF0F45343	2	2006	4/26/2006	26	T	W	105	6/16/2008	6/6/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF0F45EE5	1	2006	4/26/2006	26	T	W	103	5/20/2007	5/8/2007	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF0F4664A	1	2006	4/26/2006	26	T	W	123	6/11/2007	6/2/2007	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF0F48716	2	2006	4/26/2006	26	T	W	108	NA	5/3/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF0F4CAC1	1	2006	4/26/2006	26	T	W	115	6/18/2007	6/6/2007	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF0FC78E2	2	2006	4/26/2006	26	T	W	110	7/5/2008	6/11/2008	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF22F2C3A	3	2006	4/26/2006	26	T	W	111	6/9/2009	5/12/2009	132.9	9.76	34.30769231	-7778	-0.44	-0.3	-0.69	0.05	9.31	1019.4
3D9.1BF233749F	3	2006	4/27/2006	27	I	W	123	7/13/2009	6/4/2009	125	9.84	34.30769231	-7751	-0.44	-0.3	-0.69	0.05	9.48	1023
3D9.1BF2337922	3	2006	4/27/2006	27	I	W	109	6/11/2009	5/20/2009	125	9.84	34.30769231	-7751	-0.44	-0.3	-0.69	0.05	9.48	1023
3D9.1BF13D715B	2	2006	4/27/2006	27	T	W	116	7/19/2008	6/21/2008	125	9.84	34.30769231	-7751	-0.44	-0.3	-0.69	0.05	9.48	1023
3D9.1BF22E882B	2	2006	4/27/2006	27	T	W	100	7/7/2008	6/7/2008	125	9.84	34.30769231	-7751	-0.44	-0.3	-0.69	0.05	9.48	1023
3D9.1BF2303A0C	2	2006	4/27/2006	27	T	W	110	5/25/2008	5/11/2008	125	9.84	34.30769231	-7751	-0.44	-0.3	-0.69	0.05	9.48	1023
3D9.1BF23A5CB3	2	2006	4/27/2006	27	T	W	92	5/28/2008	5/13/2008	125	9.84	34.30769231	-7751	-0.44	-0.3	-0.69	0.05	9.48	1023
3D9.1BF22E32DB	3	2006	4/28/2006	28	I	W	113	6/21/2009	6/4/2009	124.7	10.23	34.30769231	-7700	-0.44	-0.3	-0.69	0.05	9.65	1023.3
3D9.1BF22E35F0	2	2006	4/28/2006	28	I	W	110	5/28/2008	5/12/2008	124.7	10.23	34.30769231	-7700	-0.44	-0.3	-0.69	0.05	9.65	1023.3
3D9.1BF22E46F3	2	2006	4/28/2006	28	I	W	120	6/25/2008	6/6/2008	124.7	10.23	34.30769231	-7700	-0.44	-0.3	-0.69	0.05	9.65	1023.3
3D9.1BF22E52FD	2	2006	4/28/2006	28	I	W	109	6/20/2008	6/6/2008	124.7	10.23	34.30769231	-7700	-0.44	-0.3	-0.69	0.05	9.65	1023.3
3D9.1BF0F360CC	2	2006	4/28/2006	28	T	W	113	NA	6/17/2008	124.7	10.23	34.30769231	-7700	-0.44	-0.3	-0.69	0.05	9.65	1023.3
3D9.1BF0FC8098	2	2006	4/28/2006	28	T	W	119	7/1/2008	6/6/2008	124.7	10.23	34.30769231	-7700	-0.44	-0.3	-0.69	0.05	9.65	1023.3
3D9.1BF13E0CA8	2	2006	4/28/2006	28	T	W	106	NA	5/7/2008	124.7	10.23	34.30769231	-7700	-0.44	-0.3	-0.69	0.05	9.65	1023.3
3D9.1BF15DA48B	3	2006	4/28/2006	28	T	W	102	6/11/2009	5/20/2009	124.7	10.23	34.30769231	-7700	-0.44	-0.3	-0.69	0.05	9.65	1023.3
3D9.1BF197135B	3	2006	4/29/2006	29	I	W	114	7/10/2009	6/11/2009	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF1A11A03	2	2006	4/29/2006	29	I	W	111	6/15/2008	6/4/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF1A15299	2	2006	4/29/2006	29	I	W	119	6/8/2008	5/16/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF1BFC4AB	2	2006	4/29/2006	29	I	W	112	6/26/2008	6/11/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF1BFC624	2	2006	4/29/2006	29	I	W	119	5/27/2008	5/11/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF1BFDEC6	3	2006	4/29/2006	29	I	W	119	6/21/2009	6/4/2009	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF22E5169	2	2006	4/29/2006	29	I	W	109	5/28/2008	5/14/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF0F45695	3	2006	4/29/2006	29	T	W	121	6/7/2009	5/24/2009	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF13D7A55	2	2006	4/29/2006	29	T	W	117	6/20/2008	5/26/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF13D922E	2	2006	4/29/2006	29	T	W	124	5/10/2008	4/27/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF17A4DA4	2	2006	4/29/2006	29	T	W	104	6/30/2008	6/10/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF17A5749	2	2006	4/29/2006	29	T	W	115	NA	5/15/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF1960B2A	2	2006	4/29/2006	29	T	W	103	6/23/2008	6/6/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF1BFE1B7	2	2006	4/29/2006	29	T	W	113	6/27/2008	6/8/2008	127.1	10.93	34.30769231	-7556	-0.44	-0.3	-0.69	0.05	9.59	1022.7
3D9.1BF19548DB	2	2006	4/30/2006	30	I	W	114	5/12/2008	5/2/2008	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF195516C	2	2006	4/30/2006	30	I	W	116	6/19/2008	6/5/2008	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF19558C2	2	2006	4/30/2006	30	I	W	115	NA	4/28/2008	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF1955B94	2	2006	4/30/2006	30	I	W	103	5/27/2008	5/11/2008	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF1955F21	2	2006	4/30/2006	30	I	W	118	NA	5/4/2008	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF1956F34	2	2006	4/30/2006	30	I	W	114	6/26/2008	6/4/2008	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF1957304	1	2006	4/30/2006	30	I	W	124	NA	5/13/2007	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF1957A4B	2	2006	4/30/2006	30	I	W	112	6/7/2008	5/18/2008	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF197C559	2	2006	4/30/2006	30	I	W	111	NA	5/27/2008	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF197D39B	2	2006	4/30/2006	30	I	W	105	7/11/2008	6/12/2008	139.5	11.31	34.30769231	-7423	-0.44	-0.3	-0.69	0.05	8.98	1028.8
3D9.1BF197D778	2	2006	5/1/2006	31	T	W	130	5/12/2008	4/30/2008	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF22E8D83	2	2006	5/1/2006	31	T	W	114	NA	6/2/2008	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF22F30E6	3	2006	5/1/2006	31	T	W	117	7/8/2009	6/8/2009	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF234C34D	2	2006	5/1/2006	31	T	W	114	5/18/2008	5/6/2008	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF23A031D	2	2006	5/1/2006	31	T	W	98	NA	7/4/2008	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF25F0059	3	2006	5/1/2006	31	T	W	113	5/22/2009	5/11/2009	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF25F0B2E	2	2006	5/1/2006	31	T	W	111	6/29/2008	6/16/2008	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF25F0B76	2	2006	5/1/2006	31	T	W	112	7/13/2008	6/15/2008	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF25F3AE8	2	2006	5/1/2006	31	T	W	101	5/29/2008	5/3/2008	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF2607A27	2	2006	5/1/2006	31	T	W	103	6/26/2008	6/12/2008	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF2609F6F	2	2006	5/1/2006	31	T	W	112	NA	5/27/2008	153.1	11.2	34.30769231	-7256	-0.19	0	-0.69	0.05	8.94	1027.1
3D9.1BF236D185	2	2006	5/2/2006	32	I	W	116	5/9/2008	4/11/2008	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF236DA08	2	2006	5/2/2006	32	I	W	112	6/7/2008	5/12/2008	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF23DEBBF	2	2006	5/2/2006	32	I	W	96	5/7/2008	4/21/2008	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF155FAA9	1	2006	5/2/2006	32	T	W	118	7/24/2007	7/7/2007	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF1641BB4	2	2006	5/2/2006	32	T	W	124	6/25/2008	6/9/2008	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF1655C1D	1	2006	5/2/2006	32	T	W	107	7/11/2007	7/2/2007	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF1656DB7	2	2006	5/2/2006	32	T	W	118	6/4/2008	5/14/2008	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF16589D9	2	2006	5/2/2006	32	T	W	117	5/18/2008	5/3/2008	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF1658D0F	3	2006	5/2/2006	32	T	W	115	5/28/2009	5/5/2009	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF1662506	2	2006	5/2/2006	32	T	W	98	NA	5/8/2008	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF23A0EF9	2	2006	5/2/2006	32	T	W	125	6/28/2008	6/19/2008	142	10.8	34.30769231	-7083	-0.19	0	-0.69	0.05	8.72	1029.2
3D9.1BF231DB17	2	2006	5/3/2006	33	I	W	113	NA	6/24/2008	133.7	10.62	34.30769231	-6943	-0.19	0	-0.69	0.05	8.81	1022.8
3D9.1BF231D9AB	2	2006	5/4/2006	34	I	W	115	NA	5/8/2008	129.1	10.55	34.30769231	-6892	-0.19	0	-0.69	0.05	9.21	1018.5
3D9.1BF23E37CF	2	2006	5/4/2006	34	I	W	109	6/23/2008	6/5/2008	129.1	10.55	34.30769231	-6892	-0.19	0	-0.69	0.05	9.21	1018.5
3D9.1BF23E4E13	2	2006	5/4/2006	34	I	W	117	7/6/2008	6/18/2008	129.1	10.55	34.30769231	-6892	-0.19	0	-0.69	0.05	9.21	1018.5
3D9.1BF24C1F3C	2	2006	5/4/2006	34	I	W	124	5/23/2008	5/9/2008	129.1	10.55	34.30769231	-6892	-0.19	0	-0.69	0.05	9.21	1018.5
3D9.1BF231F8D7	2	2006	5/5/2006	35	I	W	101	6/13/2008	5/25/2008	117.4	10.68	34.30769231	-6807	-0.19	0	-0.69	0.05	9.64	1015.6
3D9.1BF24C498F	2	2006	5/5/2006	35	T	W	119	NA	5/25/2008	117.4	10.68	34.30769231	-6807	-0.19	0	-0.69	0.05	9.64	1015.6
3D9.1BF24F6BB1	2	2006	5/5/2006	35	T	W	110	6/1/2008	5/4/2008	117.4	10.68	34.30769231	-6807	-0.19	0	-0.69	0.05	9.64	1015.6
3D9.1BF24FB4E8	2	2006	5/5/2006	35	T	W	132	5/17/2008	5/2/2008	117.4	10.68	34.30769231	-6807	-0.19	0	-0.69	0.05	9.64	1015.6
3D9.1BF24C41DF	3	2006	5/6/2006	36	I	W	120	5/12/2009	5/3/2009	119.9	11.19	34.30769231	-6788	-0.19	0	-0.69	0.05	9.69	1019.1
3D9.1BF250023E	2	2006	5/6/2006	36	T	W	94	6/14/2008	5/26/2008	119.9	11.19	34.30769231	-6788	-0.19	0	-0.69	0.05	9.69	1019.1
3D9.1BF25039C4	2	2006	5/6/2006	36	T	W	116	6/5/2008	5/11/2008	119.9	11.19	34.30769231	-6788	-0.19	0	-0.69	0.05	9.69	1019.1
3D9.1BF25285E5	3	2006	5/6/2006	36	T	W	102	6/29/2009	6/9/2009	119.9	11.19	34.30769231	-6788	-0.19	0	-0.69	0.05	9.69	1019.1
3D9.1BF25296AF	2	2006	5/6/2006	36	T	W	171	5/10/2008	4/29/2008	119.9	11.19	34.30769231	-6788	-0.19	0	-0.69	0.05	9.69	1019.1
3D9.1BF24F7FF2	2	2006	5/7/2006	37	I	W	105	6/27/2008	5/26/2008	121	11.85	34.30769231	-6754	-0.19	0	-0.69	0.05	8.45	1017.6
3D9.1BF250089E	2	2006	5/7/2006	37	I	W	100	6/16/2008	6/1/2008	121	11.85	34.30769231	-6754	-0.19	0	-0.69	0.05	8.45	1017.6
3D9.1BF2330475	2	2006	5/7/2006	37	T	W	107	5/15/2008	5/4/2008	121	11.85	34.30769231	-6754	-0.19	0	-0.69	0.05	8.45	1017.6
3D9.1BF24D357F	3	2006	5/7/2006	37	T	W	110	5/6/2009	4/23/2009	121	11.85	34.30769231	-6754	-0.19	0	-0.69	0.05	8.45	1017.6
3D9.1BF24F6C13	2	2006	5/7/2006	37	T	W	115	NA	5/23/2008	121	11.85	34.30769231	-6754	-0.19	0	-0.69	0.05	8.45	1017.6
3D9.1BF24F91E6	2	2006	5/7/2006	37	T	W	111	6/5/2008	5/16/2008	121	11.85	34.30769231	-6754	-0.19	0	-0.69	0.05	8.45	1017.6
3D9.1BF25004F1	2	2006	5/7/2006	37	T	W	130	6/29/2008	6/7/2008	121	11.85	34.30769231	-6754	-0.19	0	-0.69	0.05	8.45	1017.6
3D9.1BF25113A5	2	2006	5/7/2006	37	T	W	103	5/18/2008	5/7/2008	121	11.85	34.30769231	-6754	-0.19	0	-0.69	0.05	8.45	1017.6
3D9.1BF251E2BB	2	2006	5/7/2006	37	T	W	134	6/15/2008	5/30/2008	121	11.85	34.30769231	-6754	-0.19	0	-0.69	0.05	8.45	1017.6
3D9.1BF24F8467	2	2006	5/8/2006	38	T	W	124	5/15/2008	5/1/2008	124.4	11.99	34.30769231	-6649	-0.19	0	-0.69	0.05	8.59	1024.1
3D9.1BF23A9191	2	2006	5/9/2006	39	I	W	114	6/20/2008	6/3/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF23E0E2B	1	2006	5/9/2006	39	I	W	156	9/24/2007	9/2/2007	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF245110A	2	2006	5/9/2006	39	I	W	105	5/5/2008	4/26/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF24F8043	2	2006	5/9/2006	39	I	W	97	NA	5/3/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF2327FF1	2	2006	5/9/2006	39	T	W	118	6/17/2008	5/30/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF23283A6	2	2006	5/9/2006	39	T	W	109	6/4/2008	5/20/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF2328730	2	2006	5/9/2006	39	T	W	118	5/18/2008	5/3/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF232B593	2	2006	5/9/2006	39	T	W	105	5/21/2008	5/9/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF2331FAF	2	2006	5/9/2006	39	T	W	110	6/22/2008	5/12/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF23AA52E	2	2006	5/9/2006	39	T	W	104	6/1/2008	5/15/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF23E27C6	1	2006	5/9/2006	39	T	W	100	7/21/2007	7/7/2007	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF2449F94	2	2006	5/9/2006	39	T	W	109	NA	5/4/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF24512CF	3	2006	5/9/2006	39	T	W	104	NA	6/11/2009	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF245156E	3	2006	5/9/2006	39	T	W	107	6/5/2009	5/20/2009	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF24515FF	2	2006	5/9/2006	39	T	W	108	5/28/2008	5/12/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF24BE7B7	2	2006	5/9/2006	39	T	W	106	5/11/2008	4/30/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF24F798F	2	2006	5/9/2006	39	T	W	100	6/25/2008	5/25/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF24FF787	3	2006	5/9/2006	39	T	W	102	5/31/2009	5/19/2009	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF24FFFFF	2	2006	5/9/2006	39	T	W	112	NA	4/10/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF250093A	2	2006	5/9/2006	39	T	W	114	6/18/2008	5/24/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF2527C5B	2	2006	5/9/2006	39	T	W	117	NA	5/26/2008	116.3	11.47	34.30769231	-6537	-0.19	0	-0.69	0.05	9.55	1027.6
3D9.1BF24FA77C	3	2006	5/10/2006	40	I	W	111	7/13/2009	6/9/2009	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF2320BC1	2	2006	5/10/2006	40	T	W	120	6/12/2008	6/1/2008	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF237E577	2	2006	5/10/2006	40	T	W	104	5/10/2008	4/29/2008	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF237FE46	2	2006	5/10/2006	40	T	W	109	6/13/2008	5/26/2008	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF2395E90	2	2006	5/10/2006	40	T	W	106	NA	4/25/2008	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF23BAD59	2	2006	5/10/2006	40	T	W	108	6/16/2008	6/1/2008	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF244BB3C	2	2006	5/10/2006	40	T	W	106	6/13/2008	5/30/2008	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF2485090	2	2006	5/10/2006	40	T	W	99	5/30/2008	5/4/2008	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF248D299	2	2006	5/10/2006	40	T	W	104	5/25/2008	5/9/2008	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF24A2E50	2	2006	5/10/2006	40	T	W	116	NA	6/1/2008	107.6	11.25	34.30769231	-6464	-0.19	0	-0.69	0.05	8.98	1024
3D9.1BF2484527	2	2006	5/11/2006	41	I	W	102	6/12/2008	5/24/2008	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF249F3F9	2	2006	5/11/2006	41	I	W	105	NA	5/5/2008	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF231CD1C	3	2006	5/11/2006	41	T	W	102	6/13/2009	5/27/2009	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF231D877	2	2006	5/11/2006	41	T	W	95	6/10/2008	5/26/2008	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF244ADA6	3	2006	5/11/2006	41	T	W	107	5/18/2009	4/16/2009	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF248E9C1	2	2006	5/11/2006	41	T	W	122	6/14/2008	5/30/2008	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF24A0CD0	2	2006	5/11/2006	41	T	W	116	5/30/2008	5/14/2008	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF24BF133	2	2006	5/11/2006	41	T	W	116	6/28/2008	6/13/2008	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF24FFAE4	2	2006	5/11/2006	41	T	W	104	6/9/2008	5/29/2008	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF25002BD	2	2006	5/11/2006	41	T	W	111	5/9/2008	4/30/2008	99.8	11.27	34.30769231	-6378	-0.19	0	-0.69	0.05	8.68	1020.4
3D9.1BF2500DAE	2	2006	5/13/2006	43	I	W	110	7/7/2008	6/14/2008	100.1	11.59	34.30769231	-6250	-0.19	0	-0.69	0.05	8.74	1021.4
3D9.1BF2526505	3	2006	5/13/2006	43	I	W	120	6/4/2009	5/20/2009	100.1	11.59	34.30769231	-6250	-0.19	0	-0.69	0.05	8.74	1021.4
3D9.1BF24BF24F	2	2006	5/13/2006	43	T	W	123	6/7/2008	5/21/2008	100.1	11.59	34.30769231	-6250	-0.19	0	-0.69	0.05	8.74	1021.4
3D9.1BF24D39A3	2	2006	5/13/2006	43	T	W	124	7/4/2008	5/11/2008	100.1	11.59	34.30769231	-6250	-0.19	0	-0.69	0.05	8.74	1021.4
3D9.1BF24D3F96	2	2006	5/13/2006	43	T	W	105	5/14/2008	5/4/2008	100.1	11.59	34.30769231	-6250	-0.19	0	-0.69	0.05	8.74	1021.4
3D9.1BF24FB05E	3	2006	5/13/2006	43	T	W	110	5/9/2009	4/30/2009	100.1	11.59	34.30769231	-6250	-0.19	0	-0.69	0.05	8.74	1021.4
3D9.1BF2507F98	2	2006	5/13/2006	43	T	W	109	5/14/2008	5/3/2008	100.1	11.59	34.30769231	-6250	-0.19	0	-0.69	0.05	8.74	1021.4
3D9.1BF2525729	3	2006	5/13/2006	43	T	W	111	5/20/2009	5/6/2009	100.1	11.59	34.30769231	-6250	-0.19	0	-0.69	0.05	8.74	1021.4
3D9.1BF259350D	2	2006	5/14/2006	44	I	W	109	6/19/2008	6/2/2008	105.4	12.05	34.30769231	-6225	-0.19	0	-0.69	0.05	8.6	1021.7
3D9.1BF2595D97	2	2006	5/14/2006	44	I	W	107	5/27/2008	5/10/2008	105.4	12.05	34.30769231	-6225	-0.19	0	-0.69	0.05	8.6	1021.7
3D9.1BF261C58E	2	2006	5/15/2006	45	T	W	122	8/2/2008	6/23/2008	120.4	12.52	34.30769231	-6229	-0.19	0	-0.69	0.05	9.11	1014.3
3D9.1BF2622A7F	2	2006	5/15/2006	45	T	W	115	6/7/2008	5/14/2008	120.4	12.52	34.30769231	-6229	-0.19	0	-0.69	0.05	9.11	1014.3
3D9.1BF2624701	2	2006	5/15/2006	45	T	W	116	6/22/2008	6/7/2008	120.4	12.52	34.30769231	-6229	-0.19	0	-0.69	0.05	9.11	1014.3
3D9.1BF2624A22	2	2006	5/15/2006	45	T	W	122	NA	5/20/2008	120.4	12.52	34.30769231	-6229	-0.19	0	-0.69	0.05	9.11	1014.3
3D9.1BF2627729	2	2006	5/15/2006	45	T	W	108	6/19/2008	6/7/2008	120.4	12.52	34.30769231	-6229	-0.19	0	-0.69	0.05	9.11	1014.3
